year,id_,marital,childs,age,cohort,educ_rank,sex_rank,race_rank,hhrace_rank,mobile16_rank,mobile16_flag,hompop,class_rank,class_flag,polviews,polviews_rank,polviews_flag,relig,denom,other,religion,fund,fund_rank,fund16_rank,fund_differential,religious_strength_total,religious_strength_count,religious_strength_avg,religious_strength_index,blm_total,blm_count,blm_avg,blm_index
2018,733,Married,3,73,1945,18,1,3,5,1,1,2,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,56,12,4.66666667,0.61111111
2018,734,Married,2,50,1968,10,2,3,5,4,1,2,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,12,4,3,0.33333333,78,15,5.2,0.7
2018,735,Never married,0,20,1998,16,1,3,5,1,1,4,5,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,73,14,5.21428571,0.70238095
2018,736,Married,2,43,1975,14,2,3,5,4,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,22,4,5.5,0.75,13,5,2.6,0.26666667
2018,737,Married,0,68,1950,16,1,3,5,1,1,2,5,1,Conservative,2,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,1,0,23,4,5.75,0.79166667,12,4,3,0.33333333
2018,738,Never married,0,18,2000,12,2,3,5,1,1,3,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,23,4,5.75,0.79166667,32,5,6.4,0.9
2018,739,Married,4,54,1964,14,1,2,3,1,1,2,5,1,Liberal,6,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,18,4,4.5,0.58333333,22,4,5.5,0.75
2018,740,Divorced,1,71,1947,17,1,3,5,7,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,48,12,4,0.5
2018,741,Married,0,28,1990,12,1,3,5,4,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,24,4,6,0.83333333
2018,742,Never married,0,46,1972,16,2,2,3,1,1,1,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,14,4,3.5,0.41666667,35,5,7,1
2018,743,Married,4,47,1971,10,2,3,5,1,1,2,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,11,4,2.75,0.29166667,74,12,6.16666667,0.86111111
2018,744,Widowed,0,65,1953,12,1,3,5,7,1,1,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,15,4,3.75,0.45833333,66,14,4.71428571,0.61904762
2018,745,Never married,0,18,2000,12,2,3,5,1,1,3,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,9,4,2.25,0.20833333,26,5,5.2,0.7
2018,746,Married,3,57,1961,14,1,2,3,4,1,1,5,1,Liberal,6,1,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,3,0,27,4,6.75,0.95833333,84,15,5.6,0.76666667
2018,747,Widowed,1,65,1953,16,1,3,4,1,1,1,3,1,Liberal,6,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,3,0,21,4,5.25,0.70833333,66,13,5.07692308,0.67948718
2018,748,Never married,1,25,1993,12,1,2,3,4,1,3,1,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,12,4,3,0.33333333,29,5,5.8,0.8
2018,749,Never married,0,30,1988,12,2,2,3,4,1,1,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,9,4,2.25,0.20833333,24,4,6,0.83333333
2018,750,Never married,2,37,1981,13,1,2,3,4,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,14,4,3.5,0.41666667,66,14,4.71428571,0.61904762
2018,751,Married,2,68,1950,12,1,3,5,1,1,2,5,1,Moderate,4,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,2,1,24,4,6,0.83333333,21,4,5.25,0.70833333
2018,752,Divorced,3,47,1971,15,2,3,5,4,1,2,5,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,82,13,6.30769231,0.88461538
2018,753,Never married,0,61,1957,10,2,3,5,1,1,1,5,1,Conservative,2,1,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,3,0,18,4,4.5,0.58333333,55,12,4.58333333,0.59722222
2018,754,Never married,0,23,1995,12,2,1,5,4,1,2,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,0,3,15,4,3.75,0.45833333,24,4,6,0.83333333
2018,755,Never married,0,27,1991,18,2,3,5,4,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,8,4,2,0.16666667,64,14,4.57142857,0.5952381
2018,756,Never married,0,19,1999,11,2,3,5,1,1,3,3,1,Slghtly conservative,3,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,0,0,10,4,2.5,0.25,22,5,4.4,0.56666667
2018,757,Married,0,54,1964,20,2,3,5,4,1,2,3,1,Extremely liberal,7,1,Protestant,Other,Congregationalist~ 1st Congreg,Congregationalist~ 1st Congreg,Liberal,1,2,-1,24,4,6,0.83333333,74,15,4.93333333,0.65555556
2018,758,Married,0,34,1984,16,1,3,5,4,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,16,4,4,0.5
2018,759,Widowed,3,89 or older,1929,18,1,3,5,4,1,1,5,1,Slightly liberal,5,1,Protestant,Evangelical luth,Not applicable,Evangelical luth,Moderate,2,2,0,24,4,6,0.83333333,80,14,5.71428571,0.78571429
2018,760,Married,1,34,1984,14,2,1,4,7,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,69,14,4.92857143,0.6547619
2018,761,Married,6,64,1954,16,2,3,5,7,1,3,7,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,46,13,3.53846154,0.42307692
2018,762,Married,2,36,1982,16,1,3,5,4,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,8,4,2,0.16666667,64,14,4.57142857,0.5952381
2018,763,Divorced,3,42,1976,16,1,3,5,7,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,59,12,4.91666667,0.65277778
2018,764,Married,0,44,1974,16,1,1,2,7,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,0,1,9,4,2.25,0.20833333,18,4,4.5,0.58333333
2018,765,Widowed,2,44,1974,15,2,3,5,7,1,2,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,54,14,3.85714286,0.47619048
2018,766,Never married,0,43,1975,18,2,3,5,7,1,2,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,32,5,6.4,0.9
2018,767,Widowed,3,77,1941,17,1,3,5,7,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,26,4,6.5,0.91666667,61,14,4.35714286,0.55952381
2018,768,Divorced,2,43,1975,9,2,3,5,7,1,1,3,1,No answer,0,0,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,47,14,3.35714286,0.39285714
2018,769,Divorced,2,36,1982,12,2,3,5,4,1,4,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,17,4,4.25,0.54166667,18,4,4.5,0.58333333
2018,770,Never married,0,30,1988,16,2,3,5,4,1,1,7,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,26,5,5.2,0.7
2018,771,Divorced,3,58,1960,19,2,3,5,4,1,1,5,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,2,-2,20,4,5,0.66666667,48,12,4,0.5
2018,772,Divorced,2,89 or older,1929,16,1,3,5,7,1,2,5,1,Slghtly conservative,3,1,Protestant,Evangelical luth,Not applicable,Evangelical luth,Moderate,2,2,0,22,4,5.5,0.75,69,15,4.6,0.6
2018,773,Never married,0,62,1956,12,2,3,5,4,1,1,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,49,14,3.5,0.41666667
2018,774,Widowed,1,76,1942,14,1,3,5,4,1,1,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,53,15,3.53333333,0.42222222
2018,775,Married,3,51,1967,14,1,3,1,7,1,2,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,7,4,1.75,0.125,22,4,5.5,0.75
2018,776,Never married,0,27,1991,14,1,3,5,4,1,3,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,14,4,3.5,0.41666667,22,4,5.5,0.75
2018,777,Married,0,73,1945,14,2,3,5,4,1,2,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,0,1,4,4,1,0,65,15,4.33333333,0.55555556
2018,778,Never married,0,28,1990,8,2,3,5,7,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,15,4,3.75,0.45833333
2018,779,Married,0,34,1984,16,2,3,5,4,1,2,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,35,5,7,1
2018,780,Never married,6,40,1978,12,1,3,5,1,1,4,3,1,Moderate,4,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,3,-2,25,4,6.25,0.875,63,12,5.25,0.70833333
2018,781,Married,1,35,1983,16,1,3,5,7,1,3,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,15,4,3.75,0.45833333,22,4,5.5,0.75
2018,782,Widowed,0,70,1948,14,2,3,5,1,1,1,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,55,13,4.23076923,0.53846154
2018,783,Widowed,3,82,1936,13,1,3,5,7,1,1,3,1,Slightly liberal,5,1,Protestant,Evangelical luth,Not applicable,Evangelical luth,Moderate,2,2,0,10,4,2.5,0.25,28,5,5.6,0.76666667
2018,784,Divorced,4,52,1966,17,1,3,4,1,1,3,3,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,51,15,3.4,0.4
2018,785,Divorced,1,56,1962,12,2,3,5,7,1,2,3,1,Moderate,4,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,1,0,18,4,4.5,0.58333333,62,13,4.76923077,0.62820513
2018,786,Married,0,46,1972,15,1,3,5,7,1,2,3,1,Conservative,2,1,Christian,No denomination,Not applicable,Christian,Moderate,2,1,1,22,4,5.5,0.75,66,14,4.71428571,0.61904762
2018,787,Married,3,33,1985,12,1,3,5,7,1,2,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,28,4,7,1,19,4,4.75,0.625
2018,788,Never married,0,23,1995,8,1,1,2,1,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,89,14,6.35714286,0.89285714
2018,789,Married,2,48,1970,12,2,3,5,7,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,69,15,4.6,0.6
2018,790,Divorced,2,55,1963,14,2,3,5,7,1,2,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,22,4,5.5,0.75
2018,791,Divorced,0,56,1962,12,1,3,5,7,1,1,5,1,Moderate,4,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,12,4,3,0.33333333,67,14,4.78571429,0.63095238
2018,792,Married,2,74,1944,16,1,3,5,7,1,2,5,1,Extremely liberal,7,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,12,4,3,0.33333333,19,5,3.8,0.46666667
2018,793,Never married,3,28,1990,12,1,3,5,1,1,4,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,66,15,4.4,0.56666667
2018,794,Married,2,24,1994,0,1,2,4,7,1,3,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,23,4,5.75,0.79166667,25,4,6.25,0.875
2018,795,Married,2,62,1956,20,2,2,3,7,1,2,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,12,4,3,0.33333333,68,13,5.23076923,0.70512821
2018,796,Widowed,2,74,1944,15,1,2,3,1,1,2,3,1,Liberal,6,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,22,4,5.5,0.75,29,5,5.8,0.8
2018,797,Never married,1,24,1994,12,1,1,5,1,1,3,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,52,12,4.33333333,0.55555556
2018,798,Married,0,29,1989,15,1,2,3,1,1,3,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,82,15,5.46666667,0.74444444
2018,799,Widowed,3,59,1959,14,1,3,5,1,1,2,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,52,13,4,0.5
2018,800,Never married,0,73,1945,15,2,3,4,7,1,1,1,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,64,14,4.57142857,0.5952381
2018,801,Married,6,65,1953,3,2,1,5,1,1,2,1,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,26,5,5.2,0.7
2018,802,Married,0,19,1999,12,1,3,5,4,1,6,5,1,Moderate,4,1,Protestant,Other,Jehovah's Witnesses,Jehovah's Witnesses,Fundamentalist,3,3,0,26,4,6.5,0.91666667,47,12,3.91666667,0.48611111
2018,803,Never married,0,22,1996,12,1,1,5,1,1,4,3,1,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,0,1,15,4,3.75,0.45833333,79,15,5.26666667,0.71111111
2018,804,Married,3,40,1978,16,2,3,5,7,1,5,5,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,15,4,3.75,0.45833333,69,13,5.30769231,0.71794872
2018,805,Married,0,48,1970,7,2,1,1,7,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,64,15,4.26666667,0.54444444
2018,806,Married,6,61,1957,12,2,2,3,7,1,2,1,1,Slightly liberal,5,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,16,4,4,0.5,53,13,4.07692308,0.51282051
2018,807,Married,3,49,1969,16,1,3,5,4,1,5,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,62,14,4.42857143,0.57142857
2018,808,Married,3,39,1979,12,2,1,5,1,1,4,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,25,5,5,0.66666667
2018,809,Separated,6,45,1973,16,1,1,4,1,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,22,4,5.5,0.75
2018,810,Never married,0,60,1958,13,2,3,5,7,1,1,1,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,63,13,4.84615385,0.64102564
2018,811,Never married,0,32,1986,16,2,3,5,1,1,2,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,29,5,5.8,0.8
2018,812,Never married,0,39,1979,18,2,3,5,7,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,28,4,7,1
2018,813,Married,3,52,1966,16,1,2,3,7,1,2,1,1,Moderate,4,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,3,0,28,4,7,1,56,12,4.66666667,0.61111111
2018,814,Married,2,44,1974,15,1,1,1,7,1,4,3,1,Moderate,4,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,0,3,21,3,7,1,72,12,6,0.83333333
2018,815,Divorced,2,59,1959,12,1,2,3,1,1,2,3,1,Conservative,2,1,Protestant,Other,Church of God in Christ,Church of God in Christ,Fundamentalist,3,3,0,28,4,7,1,68,12,5.66666667,0.77777778
2018,816,Divorced,6,46,1972,12,1,3,3,1,1,3,3,1,Liberal,6,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,28,4,7,1,22,4,5.5,0.75
2018,817,Never married,0,63,1955,12,2,3,5,7,1,1,1,1,Conservative,2,1,Protestant,Other,Covenant,Covenant,Fundamentalist,3,3,0,20,4,5,0.66666667,54,14,3.85714286,0.47619048
2018,818,Never married,0,26,1992,12,2,2,3,1,1,1,5,1,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,23,5,4.6,0.6
2018,819,Never married,0,31,1987,12,2,1,2,7,1,1,1,1,Slightly liberal,5,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,0,0,19,4,4.75,0.625,60,12,5,0.66666667
2018,820,Never married,0,19,1999,12,2,2,3,1,1,3,5,1,Moderate,4,1,Protestant,Other,Christian; Central Christian,Christian; Central Christian,Moderate,2,2,0,16,4,4,0.5,22,4,5.5,0.75
2018,821,Never married,0,40,1978,18,1,3,5,7,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,73,13,5.61538462,0.76923077
2018,822,Married,3,64,1954,16,2,2,3,1,1,2,5,1,Moderate,4,1,Protestant,Luth ch in america,Not applicable,Luth ch in america,Moderate,2,2,0,22,4,5.5,0.75,25,5,5,0.66666667
2018,823,Never married,0,25,1993,15,2,3,5,1,1,3,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,28,4,7,1
2018,824,Married,4,56,1962,12,2,3,5,7,1,3,1,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,11,4,2.75,0.29166667,40,13,3.07692308,0.34615385
2018,825,Married,2,41,1977,14,1,3,5,4,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,5,4,1.25,0.04166667,26,5,5.2,0.7
2018,826,Divorced,2,54,1964,16,1,2,3,4,1,3,3,1,Liberal,6,1,No answer,No answer,No answer,No answer,Na-excluded,0,0,0,0,0,1,0,61,12,5.08333333,0.68055556
2018,827,Separated,2,40,1978,12,2,3,5,1,1,2,5,1,Slghtly conservative,3,1,Protestant,Lutheran-dk which,Not applicable,Lutheran-dk which,Moderate,2,2,0,14,4,3.5,0.41666667,59,12,4.91666667,0.65277778
2018,828,Married,2,64,1954,16,2,3,5,7,1,2,7,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,48,13,3.69230769,0.44871795
2018,829,Divorced,2,56,1962,16,1,3,5,4,1,1,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,22,4,5.5,0.75,21,4,5.25,0.70833333
2018,830,Widowed,3,71,1947,12,1,3,5,7,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,52,13,4,0.5
2018,831,Married,0,50,1968,16,2,3,5,7,1,2,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,32,5,6.4,0.9
2018,832,Divorced,3,69,1949,13,2,3,5,7,1,2,5,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,32,5,6.4,0.9
2018,833,Never married,0,49,1969,12,2,3,5,1,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,60,12,5,0.66666667
2018,834,Married,2,61,1957,12,2,3,5,1,1,2,5,1,Slghtly conservative,3,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,3,0,12,4,3,0.33333333,30,13,2.30769231,0.21794872
2018,835,Divorced,0,38,1980,19,1,3,5,7,1,2,5,1,Moderate,4,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,3,0,15,4,3.75,0.45833333,9,4,2.25,0.20833333
2018,836,Married,5,74,1944,16,2,3,5,7,1,2,5,1,Liberal,6,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,8,4,2,0.16666667,51,13,3.92307692,0.48717949
2018,837,Married,4,40,1978,12,1,3,5,7,1,6,3,1,Slghtly conservative,3,1,Protestant,Other,Jehovah's Witnesses,Jehovah's Witnesses,Fundamentalist,3,3,0,28,4,7,1,45,12,3.75,0.45833333
2018,838,Married,0,34,1984,12,2,1,4,1,1,4,5,1,No answer,0,0,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,64,14,4.57142857,0.5952381
2018,839,Divorced,0,41,1977,14,2,1,2,1,1,1,5,1,Moderate,4,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,0,0,7,4,1.75,0.125,55,12,4.58333333,0.59722222
2018,840,Married,0,78,1940,10,2,3,4,4,1,2,5,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,58,13,4.46153846,0.57692308
2018,841,Married,4,47,1971,9,1,1,4,7,1,5,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,57,14,4.07142857,0.51190476
2018,842,Never married,3,50,1968,14,1,3,5,4,1,5,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,32,5,6.4,0.9
2018,843,Separated,3,41,1977,12,1,3,0,4,1,5,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,12,4,3,0.33333333,53,12,4.41666667,0.56944444
2018,844,Divorced,3,63,1955,15,1,3,5,1,1,9,1,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,23,4,5.75,0.79166667,51,15,3.4,0.4
2018,845,Married,1,56,1962,14,2,3,5,7,1,2,5,1,Extrmly conservative,1,1,Protestant,Am lutheran,Not applicable,Am lutheran,Moderate,2,2,0,20,4,5,0.66666667,19,4,4.75,0.625
2018,846,Never married,0,18,2000,12,1,3,4,1,1,2,5,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,8,4,2,0.16666667,76,14,5.42857143,0.73809524
2018,847,Married,3,25,1993,12,2,1,3,7,1,3,3,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,3,-3,12,4,3,0.33333333,29,5,5.8,0.8
2018,848,Married,2,55,1963,14,1,3,5,7,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,44,12,3.66666667,0.44444444
2018,849,Divorced,2,58,1960,14,2,3,5,1,1,2,3,1,Moderate,4,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,26,4,6.5,0.91666667,67,15,4.46666667,0.57777778
2018,850,Married,2,39,1979,14,1,3,4,1,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,28,4,7,1
2018,851,Married,3,42,1976,16,1,1,4,7,1,5,3,1,Slightly liberal,5,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,18,4,4.5,0.58333333,40,13,3.07692308,0.34615385
2018,852,Never married,1,25,1993,12,2,1,4,1,1,5,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,17,5,3.4,0.4
2018,853,Married,7,76,1942,6,1,3,4,7,1,2,5,1,Slightly liberal,5,1,Protestant,Other baptists,Not applicable,Other baptists,Fundamentalist,3,3,0,16,4,4,0.5,49,12,4.08333333,0.51388889
2018,854,Divorced,4,53,1965,17,1,1,4,1,1,4,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,1,2,18,4,4.5,0.58333333,70,15,4.66666667,0.61111111
2018,855,Never married,0,57,1961,14,2,3,5,1,1,1,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,69,14,4.92857143,0.6547619
2018,856,Married,3,53,1965,14,1,3,5,4,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,0,2,20,4,5,0.66666667,19,4,4.75,0.625
2018,857,Married,6,63,1955,16,2,3,5,1,1,5,3,1,Conservative,2,1,Protestant,Other,Hebrew Roots,Hebrew Roots,Fundamentalist,3,3,0,22,4,5.5,0.75,55,15,3.66666667,0.44444444
2018,858,Married,2,62,1956,16,1,3,5,7,1,2,7,1,Slightly liberal,5,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,15,4,3.75,0.45833333,22,4,5.5,0.75
2018,859,Married,2,56,1962,17,1,2,3,7,1,3,5,1,No answer,0,0,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,3,0,28,4,7,1,49,13,3.76923077,0.46153846
2018,860,Divorced,0,70,1948,12,2,2,3,7,1,1,5,1,Slightly liberal,5,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,19,4,4.75,0.625,22,4,5.5,0.75
2018,861,Never married,0,35,1983,16,2,2,4,7,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,63,13,4.84615385,0.64102564
2018,862,Married,2,64,1954,16,1,3,5,7,1,2,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,9,4,2.25,0.20833333,69,14,4.92857143,0.6547619
2018,863,Married,3,32,1986,13,2,3,5,7,1,5,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,32,5,6.4,0.9
2018,864,Never married,0,27,1991,16,1,3,5,1,1,3,1,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,18,4,4.5,0.58333333,16,4,4,0.5
2018,865,Married,4,67,1951,12,2,2,3,7,1,4,3,1,Conservative,2,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,22,4,5.5,0.75,41,13,3.15384615,0.35897436
